gene	coef	HR	p
FBXL17	0.24010811818985944	1.2713866029088263	0.008263015901657489
FBXL16	-0.025881492856959003	0.9744505621186069	0.4519733190739713
FAM169A	0.010888098574982628	1.010947589639078	0.8062978555613801
FAM116B	-0.11400580410804481	0.8922527771358576	0.11475616054264984
FAM116A	0.1521815089436549	1.164371561104951	0.229308240792568
FAM169B	0.053107886009252044	1.054543409462485	0.6367392848807085
RALGAPA2	0.059011013891865784	1.0607869240682937	0.2072371729987571
GHDC	-0.05230636335352699	0.9490380718143882	0.4981895952390689
H19	0.01324286830074728	1.013330943440888	0.7543113417256819
SDK2	0.031029720445690148	1.0315161605509837	0.300235375432391
GRP	-0.033356923974104176	0.9671932835035663	0.2209509293408452
TPRN	-0.1283370868444427	0.8795568421276673	0.01980261696851662
THSD4	-0.013162541613247982	0.9869237058111343	0.6796025285424563
KIAA0895L	0.09278442058269615	1.0972251706068317	0.26175905834927116
CHST9	0.013082093077723081	1.0131680380283867	0.5945801051810818
CHST8	-0.012891400650353881	0.9871913375363532	0.5632787640760212
COL4A5	-0.029568125392623986	0.9708647348469717	0.38466087171285246
COL4A4	0.013064943254010714	1.0131506625241373	0.7311932783518535
COL4A3	0.0383019151713565	1.0390448889430453	0.25133449721960505
COL4A2	-0.013088750203152541	0.9869965349900937	0.8531760313103289
COL4A1	0.026932793213077476	1.027298758994609	0.7082149904231099
SLC35D2	-0.028715098054196135	0.9716932623357707	0.8259928333015344
CHST1	0.005987171986283494	1.006005130923673	0.8700822678215936
ZNF879	0.0038639803269215588	1.0038714551232928	0.9526019361451521
CHST3	0.00970452479235067	1.0097517663884874	0.8384823627399121
CHST2	-0.028707147190473247	0.9717009881671935	0.5559652092558456
CHST5	0.07351209237192555	1.0762815513900184	0.22720323688259852
CHST4	-0.007553556411225126	0.9924749000018854	0.8091890439527356
CHST7	0.12696603516310034	1.1353784541825713	0.06921763423095414
CHST6	-0.004343026695742598	0.9956663906065663	0.9072666082043237
ITGAX	-0.10506473025773275	0.9002662462340175	0.05131688198225076
OR8J1	0.09860104581581752	1.1036259155414223	0.9334156148718639
BCL2A1	-0.09331896788809549	0.9109029051774242	0.019764765318494987
GPSM2	-0.10078674490152448	0.904125821769683	0.11758907959293113
HLCS	0.02223844789928503	1.0224875654167747	0.8545827015178886
NOG	0.023767748677464586	1.024052452732949	0.5890121569033979
LIPG	-0.04064322587440439	0.9601716332408806	0.25465263973027685
ITGAV	0.08953160072369418	1.0936618932735922	0.27418260170102593
HIBCH	0.26928273542797154	1.30902519652927	0.013870508296019893
ZNF703	-0.06959202166900919	0.9327742939877327	0.0647110923301609
ITGAL	-0.09554183059805414	0.9088803418502219	0.03820459078080021
ITGAM	-0.07565318247341556	0.9271376984100212	0.15382252473484112
LOC286359	-0.09722844588148238	0.9073487023812027	0.7535772709061274
HLF	0.04267988540803826	1.0436037685795698	0.1469800755649008
NOV	0.07211110952240231	1.0747747551395705	0.09099500711958326
FAM134C	-0.09992022801673227	0.9049096015904056	0.42028676129364395
FAM134B	0.020042848977567015	1.0202450555476645	0.6300539576084505
FAM134A	-0.1319359839351077	0.8763970967770679	0.39209940797419507
SERPING1	0.029538449578633195	1.0299790369705288	0.619052435202939
SMAD9	0.06210176327001646	1.0640706225246654	0.14070608715239635
TRERF1	-0.037477800740164484	0.9632158001613091	0.49486716299722766
LOC653501	0.04817430006806331	1.0493535417792013	0.5352994879000771
LRPAP1	0.00936933109784077	1.0094133606822717	0.9194492375899097
LQK1	-0.03811159620443133	0.9626055117754914	0.4179982172680544
SMAD6	0.03705812752574232	1.0377533411190558	0.56482574466351
SMAD7	0.12833895668955983	1.136938310237959	0.2652543043646485
GOLPH3L	-0.08481226303336656	0.9186847392991196	0.32461438276741017
SMAD1	0.09306048631078087	1.0975281186872954	0.4347823354388898
AFTPH	-0.03735730463766791	0.9633318709039873	0.7626799530143444
SMAD3	0.1045512092469864	1.1102122455436279	0.22162400361815388
MUS81	-0.18967076902057792	0.8272314393321978	0.13394501698086977
AMMECR1L	0.2142859046466607	1.2389768333941582	0.19200483614350783
IL1RAPL1	0.037092560931428493	1.0377890751160708	0.5670434410083858
TMPRSS11B	-0.5449138049555852	0.5798917649821689	0.035698801721951834
IGF2R	0.21203732828732014	1.2361940292231635	0.025103924997588335
TMPRSS11D	-0.05206794663095117	0.9492643653360777	0.3673584582701984
TMPRSS11F	-0.08474976132249079	0.918742160461523	0.42610272256185955
ZC3H10	-0.018975161878838118	0.98120373319735	0.8816566416941907
RAD21L1	0.00852031353402143	1.0085567147150927	0.8838958758063796
IL1RAPL2	0.064973224733803	1.067130451299768	0.08258305405288359
SLC36A3	0.2555699729832032	1.2911973587880972	0.3383828805206243
CKS1B	-0.05718413928808254	0.9444201485003869	0.44031204687644554
SLC36A1	0.028076485373206228	1.0284743446572921	0.7290272743102846
ST13	0.24467777836796153	1.277209702298749	0.07139794949614835
RPL31P11	-0.09933964738073318	0.9054351271226306	0.24680976648788547
C14orf115	0.02752673243378456	1.027909093251744	0.5825025439936078
ZC3H15	-0.05337270610853917	0.9480266113199065	0.734181002131836
TMEM213	0.015368799422237423	1.015487506770236	0.5106965619991601
C14orf118	0.0706032221023168	1.0731553370637847	0.49111942118340346
ARTN	-0.054417388201468464	0.9470367420348237	0.1087665512414104
ART1	-0.12103250278143243	0.886005161492757	0.21238702358883224
HRH3	0.03367319771702803	1.0342465573573731	0.49677167715536985
ART3	0.007853076413014736	1.0078839926939047	0.7333089482150248
HERC2P2	0.0903107068099861	1.094514303927033	0.12977430962598488
ART5	0.054973008027698986	1.0565120969453647	0.24319739018394926
ART4	0.08188030223563109	1.0853258909714447	0.02130978807105816
RNF111	0.1540150717853028	1.1665084680111326	0.1830719251571941
TCEA2	-0.05999431004544716	0.9417698921968894	0.4380785258599066
TCEA3	-0.10630064114589331	0.8991542846623015	0.07389866403394664
TCEA1	-0.03864719407136315	0.9620900803609923	0.7290735741589875
MGC57346	0.29269496319465954	1.3400339684011997	0.0025154071179868767
COX4I2	0.03386584310065686	1.0344458193750197	0.515383330253045
COX4I1	-0.051093078315204946	0.950190224311075	0.58015783932669
BFAR	-0.33683326237772154	0.7140278852896056	0.06689634152699739
ZC3H18	-0.0687287251363457	0.93357990249097	0.5481408541808832
TMEM212	-0.10080313213523398	0.9041110057699359	0.22442075221362215
SNORD115-13	0.1574264350466681	1.1704946474302598	0.7845227333740417
TCEB3B	-0.055711159241351935	0.9458122855782207	0.5719214989948789
SIPA1	-0.13057123948719132	0.8775939713772796	0.1305589324082753
CRTAM	-0.07287782671704283	0.9297144093490748	0.08817739628585207
EDA	0.16816044961357368	1.1831264275974924	0.002169168084122117
CCDC116	0.16948935251708258	1.1846997328957984	0.027013899148050392
CADPS2	-0.01039737103983097	0.9896564947731814	0.8443373129826413
CCDC114	0.004334878507542217	1.0043442876843465	0.9213680859745457
CCDC115	-0.17166003808175623	0.8422654626843408	0.20967143956544743
CCDC112	0.028885673288899374	1.029306910474259	0.7973028543654412
CCDC113	0.011333641419335322	1.0113981104593686	0.8721946774897664
CCDC110	0.03622568136660487	1.0368898268005637	0.5336728587118226
CCDC111	0.1591024127625072	1.1724580151965984	0.14892787939958035
LEO1	-0.06603642188204951	0.936096769264603	0.48266132614868085
ATP1A4	-0.024960942844898627	0.9753480056027471	0.37073192333027705
ATP1A3	-0.0012625677550533894	0.9987382289482821	0.9662202229864958
ATP1A2	0.03881842086596434	1.0395817001662302	0.09410427755059377
ATP1A1	0.022455115094712666	1.022709128931839	0.8254578860540476
KGFLP2	-0.002556056796875725	0.9974472071347749	0.9685598858725623
MGRN1	-0.27525644752532347	0.7593773578082847	0.01619542040366823
TCP1	0.23988809063435398	1.2711068935954926	0.02430866254954024
CRTAP	0.2272077043604044	1.2550905286446614	0.03062506400367263
CBLC	-0.06040895942505007	0.9413794688453554	0.07101286593063626
SPHK1	-0.09244152991837869	0.9117025167266177	0.08336731680825975
DPT	0.06893265834684802	1.0713640592921478	0.025917984448439256
BPESC1	0.18440462302876812	1.2025022847894347	0.41165017017982153
CUEDC1	-0.022293360474130868	0.9779533001217828	0.7388179845192915
CUEDC2	-0.280803802721675	0.7551764845174312	0.014223723448848988
CBLB	0.04987319680039556	1.0511378002887157	0.7029088628373745
CPEB4	0.08278265588360109	1.086305680740353	0.2304393976366781
CPEB1	0.13007867438829895	1.1389179834756298	0.0011363805428262533
ZNF45	-0.04461796771931103	0.9563627735035797	0.6869351477929149
CPEB3	0.039180014196476404	1.039957673946242	0.6222058231120763
CPEB2	-0.0018630757176064726	0.9981386587306549	0.9742995068395977
BEGAIN	0.005928772329356135	1.0059463822846268	0.885917913430506
RBMXL3	0.11550034170041558	1.122434898084685	0.8610679923232574
OSGEP	-0.3292838325680317	0.7194387876063778	0.005474924370863351
ABAT	-0.06473372417746859	0.9373170150102903	0.056514890973241964
LOC100129637	0.04376228286591532	1.044733974201213	0.5561466008066558
ZNF780A	0.035178616904852925	1.0358047045078023	0.7258997249292334
ZNF780B	0.06978539542583224	1.0722780407881687	0.4100789244013303
TLN2	0.03801768520695326	1.0387496032177612	0.5553265944650393
FRG1	0.019757305979416866	1.0199537733044373	0.8802940104642462
FRG2	0.041695264150984304	1.0425767198350728	0.7609441305860225
RHEBL1	-0.03296474077222573	0.9675726748529203	0.56399502143728
ZNF41	0.0998284475228729	1.1049813395288026	0.3716574475371457
IFT80	0.06092837264229741	1.062822784272992	0.6161029204850941
FBRS	-0.21371652375471048	0.80757728155334	0.061144484419815286
ZNF414	-0.15684937579964273	0.8548328076291866	0.08840449559833571
IFT88	-0.03183392617444065	0.9686674390290577	0.7159983799036003
IL10RA	-0.005850402716002824	0.9941666775648934	0.9067146346034624
POU5F1B	-0.04105301128954215	0.9597782495165108	0.453404171366918
SP1	0.07483054247513812	1.077701510779642	0.6357341859186274
SLC27A4	-0.15117417219540033	0.8596979501392129	0.09788612783397992
SP2	0.2728330751384981	1.3136809405125247	0.06667181294108401
OLA1	-0.27168902834720066	0.7620912130093563	0.028886244405724976
PNOC	-0.009280241540812254	0.9907626870023314	0.8046121789774265
CNTF	0.1164906666144567	1.1235470239207164	0.10389728128761512
MCM10	-0.0527520799071604	0.9486151640912399	0.12717854148177227
PDIA5	-0.1335439582334724	0.8749890051612476	0.14035572699852342
SP4	0.14208061895161472	1.1526695718037034	0.07107347295196823
TMEM38B	0.04135241099485468	1.0422193303857212	0.41798815838290604
THUMPD3	-0.046317526817551836	0.9547387588959679	0.7606478515370105
IGFBPL1	-0.10715219594415054	0.8983889314331804	0.00843175680749454
SP5	-0.05881978467760546	0.9428766746707555	0.04068073586086427
ATG4C	0.08932526720292844	1.093436257443544	0.440676224172878
ATG4B	-0.04261230265276601	0.9582828417726126	0.7424566116632897
ATG4A	0.19881012424558145	1.2199503049226668	0.13459243209180724
THUMPD2	0.07746775964266041	1.080547394662845	0.5466919341087704
LOC441208	0.0433898148840434	1.044344916706477	0.5257290980151259
ATG4D	-0.12121618504154166	0.885842433007851	0.21827536377975354
PHOX2A	0.15300351792957403	1.1653290784811556	0.16545466799280256
PHOX2B	-0.11571647871348381	0.890727727771898	0.4280778326769158
LRGUK	-0.09372172745279357	0.9105361041911139	0.028299198675642002
MPHOSPH8	0.2759998067247581	1.3178476093199631	0.015300858757536607
UPK2	0.05385146725304229	1.0553278397702124	0.18981536401608262
CFH	0.09106446647913116	1.0953396156709139	0.08257105834580027
CFI	0.03573406659519363	1.036380201725254	0.4695011573435254
PNP	-0.013525610713389511	0.9865654493492182	0.8589600921806801
ANKFY1	0.1800630853530179	1.197292892384172	0.16715701317873194
C1orf14	-0.0389789967813917	0.9617709092188902	0.7716487245386845
CFB	-0.08834390583975542	0.9154459953578746	0.0018142975728824172
OR5P3	-0.131249696744932	0.8769987633124963	0.4862839902307806
OR5P2	0.05376373230241612	1.0552352546958286	0.7620239106071509
MLLT4	0.1909197938733044	1.2103623697104786	0.01240546241458766
CREBBP	-0.05102336979076494	0.9502564629782222	0.6387710539262057
PNN	-0.18456170959177423	0.8314686287265728	0.20405541608816172
PHYHIPL	-0.006784534381557672	0.9932384286114104	0.8475175573757412
ATP6V0E1	-0.09955475527991067	0.9052403818209711	0.4157896789283092
ATP6V0E2	-0.15847348749256074	0.853445590473554	0.018769047591842943
RNF128	0.037028684268439825	1.0377227867302292	0.2566569862151994
CFP	-0.006772258519103691	0.9932506215445833	0.870025080660985
AAAS	-0.0754067652575891	0.9273661892512335	0.6247334370182809
HAMP	-0.032063828358966005	0.9684447658662504	0.42787275972708205
ZNF394	-0.2937981208442028	0.7454269624201826	0.05957103429020902
SIDT1	-0.0027542766636877054	0.9972495128763368	0.933502549865123
SERPINA10	-0.009816393406558826	0.9902316301154748	0.8487318822713129
SIDT2	0.17130013593848528	1.186846910982002	0.07847877960489108
SNORD115-7	1.9875544929685163	7.297665430525427	0.05355453743813522
TAF8	0.15624546802256276	1.169113147763091	0.29788780690847927
PISRT1	-1.0269600270857546	0.35809390336072167	0.4925385261859645
SIX4	-0.08078325032870341	0.9223935982881891	0.12892701795380976
LOC283070	0.06774488148877493	1.0700922733044527	0.2713855805070712
SIX6	-0.15414034192254325	0.857151718249844	0.29048226538008076
PM20D1	0.08444546878638097	1.0881135064640757	0.0943069053974944
MR1	-0.13766572914862438	0.8713899233195217	0.08257190149504456
MGC4473	0.061311103056654236	1.063229636730043	0.5311911898430299
SIX3	-0.045019802271901915	0.9559785510984635	0.12962411330743132
WASH3P	-0.04959790556006813	0.9516119854710705	0.5425475805422724
CNPY4	-0.15845922734450155	0.8534577608208099	0.16495256384128915
CNPY3	-0.29771805728800194	0.7425106557067906	0.0030017296765934994
CNPY2	-0.18327093562482938	0.8325425597388547	0.12365255984118297
CNPY1	0.05895726919925123	1.06072991393314	0.5498528456416067
NODAL	0.0811528952160642	1.0845367043645713	0.19972031614829136
SYNJ1	0.19634600539363226	1.216947903034598	0.05194059474744152
KNDC1	-0.0013128383195841465	0.9986880230756437	0.9548735264190872
HMG20A	-0.09951967085755786	0.905272142214002	0.5479684630500523
HMG20B	-0.24671488879806447	0.781363437245245	0.0042459827401796464
PHOSPHO2	0.028950207181779992	1.0293733377995447	0.6860144332647138
AAGAB	-0.04504212196430066	0.9559572141893807	0.6810841600424793
C4orf19	0.01644806265964343	1.0165840767417256	0.5998373068254829
C3orf79	0.35240272444648163	1.4224812763647445	0.25607004537187167
SLC7A6OS	0.08327006500464618	1.0868352850939005	0.47624702442142963
C3orf77	0.0035201539347093106	1.003526356952962	0.9931589027181034
C3orf75	-0.35348488240096476	0.7022366086392994	0.008357787757767167
C3orf74	0.04342436598861177	1.0443810006002652	0.6772025500730003
C4orf10	0.0264973354131333	1.0268515111229863	0.8131108354164639
C3orf72	0.03611563480964268	1.0367757269234397	0.474220790251477
C3orf71	-0.07855134866904892	0.9244545892000325	0.38039021974071696
C3orf70	0.003265687592868882	1.0032710257599429	0.9417498502481633
ZNF285	-0.05992110969496581	0.9418388326062713	0.22649265059509022
MRO	0.1446880879839918	1.1556790438642557	0.0018792505312785236
ZFP82	-0.019282185904600894	0.9809025263183306	0.803533330231074
CHFR	-0.10347241281562465	0.9017008977876563	0.39859936975022203
EFHA1	-0.12523300375931012	0.8822913014425633	0.2748594251229616
RTBDN	-0.03347628080406291	0.9670778492683592	0.25232491927414774
EFHA2	0.08063260551452633	1.0839725778536833	0.05092074005039658
AAA1	-0.040561339601745905	0.960250261336276	0.8633041356611197
GPR75	0.08859708261871918	1.0926403238455165	0.10576837250175479
NUDT9P1	0.06322549643618691	1.0652670260676156	0.3507026471326178
SYPL2	0.1384980974916741	1.1485474964469253	0.01781396015411099
RFX8	0.10627294052248952	1.112125379167623	0.04449464168429511
ZNF222	-0.07670655672278426	0.9261615896270827	0.39840263004220333
RFX4	0.03061296302956614	1.0310863581091207	0.6266428489860887
OR2C3	-0.02925792372127021	0.9711659454259769	0.8419468705743204
AVPR2	0.05370546177720832	1.0551737673747863	0.1203089211767202
RFX7	0.014315834788129448	1.0144187970947176	0.8877447205109487
NRXN3	0.015466643576812465	1.01558687114785	0.6670212603265488
GPR77	-0.041343271703614584	0.9594997043116673	0.2250288153425713
NRXN1	0.06702383711405369	1.0693209673966642	0.011672389016752282
RFX3	-0.08393029192239557	0.919495350114386	0.14435110698292314
RFPL2	-0.08293655661880679	0.9204095392610641	0.22055918997821694
VPS37D	-0.10942106205873658	0.8963529178234844	0.04885408202922146
NLRP13	0.07818869689159061	1.0813266824039192	0.1693093544770281
APC	0.25186747832648165	1.2864255467219343	0.00937496949713594
TMEM179B	-0.26208799764690904	0.7694433115275189	0.021919872444462186
ABCE1	0.1172444478904194	1.1243942519021906	0.3396955251954346
UQCRC2	0.16758207494471417	1.18244233509167	0.22249699449903454
XPNPEP1	0.12474217166673986	1.1328563329498755	0.3626146244563295
XPNPEP2	0.05560068282178439	1.057175451121833	0.09262383385616516
TIGD4	0.02590960551563357	1.026248177105694	0.6875249125660323
ZNHIT3	-0.023903489014101238	0.9763799366011665	0.8518054226267006
GGCX	0.13608165582196097	1.1457754490112093	0.2698968340679102
PAPLN	-0.037734127821942444	0.9629689335067876	0.45279703917083713
ADNP	-0.04998894354885535	0.9512399417805152	0.6781265140244013
TMEM218	0.0580838142255923	1.0598038186242613	0.5674767847770614
STXBP6	0.041798013645319	1.0426838495695099	0.21659652989309397
KHDRBS1	-0.3053459272987197	0.736868427393007	0.2074111773860262
RUNDC2C	-0.04746895900124551	0.9536400746135625	0.4594742036226517
KHDRBS3	-0.023444835036470643	0.9768278598558063	0.6502688833420602
GGCT	-0.10835641563537177	0.8973077249273146	0.1455459263034198
VPS37C	-0.1896365945087907	0.8272597100458382	0.07406300518764779
STAC2	-0.009016300272591963	0.9910242246762184	0.5743765268010377
LOC283404	-0.015151224577538742	0.9849629777297999	0.8407370921074526
ZNF395	0.12401025897153406	1.1320274843773424	0.11890849591531745
STAC3	-0.05766705000049454	0.9439641879966251	0.3241158246430608
TBL1Y	-0.18999914577673216	0.8269598403513978	0.5048664527292215
LHCGR	0.12828199095911869	1.1368735455613508	0.000765464333408347
TMEM211	-0.14935558153820208	0.8612628112889968	0.12530274075949677
OR1Q1	0.07815495483039589	1.0812901968283828	0.4955719171106301
TMEM127	0.1025318371292378	1.107972576014383	0.5654071728724468
GPR78	0.07926336705448396	1.0824893765703025	0.6189417845134153
TRPA1	-0.03488462374772896	0.9657168306188291	0.1263256000854548
VPS37B	0.07686926849995845	1.0799008901007945	0.4308938500109353
TTC7A	0.04561580238966873	1.0466722047386898	0.5828475665343675
UQCRHL	-0.1258124421802239	0.8817802160496258	0.11500065064533876
ZBED4	-0.04726847447150309	0.9538312838620726	0.6422311752179262
C11orf2	-0.05038481495895426	0.950863447609976	0.5716709646607128
C11orf1	-0.10946392571678065	0.8963144976819478	0.15473563587996014
DPYSL5	0.03963825533068095	1.0404343345346792	0.13593258917840778
DPYSL2	0.07060468379654822	1.0731569056898969	0.2749646022948312
DPYSL3	0.017303167917816654	1.0174537349027644	0.755520074518353
OSTM1	0.39489242240087225	1.484224513022508	0.0002959405242629027
RUNX2	-0.08905955567605671	0.9147910909502212	0.10903158002010065
C11orf9	-0.061738030045232956	0.9401291401225066	0.13440635113018326
KRTAP10-12	-0.3016173734459541	0.7396210093931638	0.7311949473765127
KRTAP10-11	-1.3834457729445073	0.25071316231447033	0.22769552961181333
IGFBP2	-0.030876649964800235	0.9695951652977909	0.3993598641382031
IGFBP3	0.008384765838752703	1.0084200164416424	0.8891910937873129
IGFBP1	0.02980924109519675	1.0302579843225625	0.39173124928093817
BOP1	-0.06544898941921115	0.9366468244395426	0.1161858815453009
IGFBP7	-0.057760489731950596	0.943875988357134	0.44463622485201715
IGFBP4	-0.0698431793122059	0.932540050011734	0.2099257356545301
IGFBP5	0.03547789553262578	1.036114745110357	0.359348095096937
SKP2	0.0012471270722073098	1.0012479050585568	0.9843103763630011
TTC4	-0.33924574623793996	0.7123073807198075	0.02684190929309861
CYP2R1	-0.036513385781680875	0.9641451879729513	0.732083563925618
CKLF	-0.07604896416028406	0.9267708268930881	0.5111222610665628
ZNF193	-0.10915516020216212	0.8965912914190659	0.28752167434874965
C15orf26	-0.06743537824706848	0.9347881263115874	0.27926754805530435
C15orf27	-0.016518033746346028	0.9836176409196895	0.8014511260741808
C15orf24	-0.09663054040829792	0.9078913733532487	0.48308045664591226
GJA3	-0.08831315362782932	0.9154741477800031	0.07100099726147518
