gene	coef	HR	p
ACVR1C	0.08209116260116607	1.0855547673151662	0.001311732686095483
SOX12	-0.20812860156463228	0.8121025923322118	0.0013392092975549562
SECISBP2L	0.26369484897350315	1.3017309111642288	0.0013579294285631085
LRRC55	-0.14854731696513496	0.8619592209111617	0.0013662695712647495
XRCC1	-0.34627128140481295	0.7073205781569184	0.0013683898723520678
FANCF	-0.3003186056534286	0.7405822294045196	0.0013944425203000193
NFKBIA	-0.31527209241336407	0.7295903312652581	0.0013958520621069103
PPIB	-0.29962122027538846	0.7410988807541518	0.0014319114854827832
RFX5	-0.3377606583767792	0.7133660056452776	0.0014347825605048644
KCNA4	0.1611294085325695	1.1748369929083127	0.0014356533336383516
CCBE1	0.12026080144288376	1.127790942733146	0.0014396760347319196
MRGPRX2	0.19395920608764539	1.2140467562290775	0.0014502793686685062
BTNL9	0.09574171091304429	1.1004747866548292	0.0014540226148768089
PGLYRP1	0.3767380165775313	1.4575224126381159	0.0014544512812108426
CLVS1	0.14252680504202647	1.1531839916884474	0.00145840047231345
VWCE	0.14079909059489223	1.1511933391805262	0.0014695824284887164
EPB41L4B	0.18718009425810875	1.2058444311541778	0.0014790729309404006
C14orf169	-0.35780616036245555	0.6992085962122684	0.0014828729737136124
KAT2B	0.20847934739069926	1.2318034898420283	0.0014953349559095708
TPM3	-0.32229905432650596	0.7244814986035878	0.0014978192917283245
ASPA	0.1080378274871589	1.1140898878103165	0.0015263177056517375
PCDHGA2	0.11233967745852874	1.1188928587856284	0.0015271500385516947
FAM159A	-0.1762115400681876	0.8384406007941146	0.0015291904878729384
ASF1B	-0.13809115259510218	0.8710192924582362	0.0015344878713676208
LYRM7	0.35431610877150516	1.42520563528324	0.0015352788031971908
GPR34	0.15733869067220707	1.1703919476153424	0.0015381219555853712
GMIP	-0.2786385180321435	0.7568134281822168	0.0015406163594603975
FHL1	0.09637940824232727	1.1011767802931671	0.001542662326942159
ZFP106	0.26800452768852906	1.3073530592889857	0.0015468108693236866
PCDHGA3	0.14060199582982685	1.1509664673581543	0.0015495257007287042
KDM4B	-0.18439722191666777	0.8316054063170415	0.0016166969079813632
DMGDH	0.12354766730656287	1.1315039390017507	0.0016167125235196607
METTL7A	0.1921889793043143	1.21189951925392	0.0016208743279245248
SBDS	0.40098848315111507	1.4933000702896762	0.0016244379859398123
KIF24	-0.21733048010509723	0.8046639999153663	0.0016343625215395046
TYMP	-0.13821153098027772	0.870914446873051	0.0016505926050101659
C16orf59	-0.14021026562967506	0.8691754584585542	0.0016569890458369744
OR2T11	4.678177070918277	107.57379432698451	0.001667987310583561
RPH3A	0.1479354020224655	1.1594379965941566	0.0016821607621815133
MLF1IP	-0.16236006507135634	0.8501350454891339	0.0016855719571009923
DHDDS	0.37288271877758655	1.4519140475925885	0.0016890687159279718
STRA6	-0.122633720666859	0.8845876093893569	0.0016995445457840244
DNAJC27	0.326075810568009	1.3855204019800866	0.001700500201786058
PSME1	-0.2936868457817589	0.7455099144671348	0.001720830113989391
TUBA3E	-0.07929073185676785	0.923771315650584	0.0017235609644538977
SH2D2A	-0.1263373340914056	0.8813174981958342	0.001733447339129348
CPA1	0.11897660891685406	1.1263435715840813	0.001737055552378259
FAM71A	0.28742744871292997	1.3329938782333628	0.0017390137159686199
ATP13A2	-0.2688660373440775	0.7642456291651919	0.0017476218145000607
IRF2	-0.4696532857177341	0.6252190030659143	0.0017617930623694674
PDIA4	-0.2805323716256255	0.755381490719605	0.0017618113191927496
METT10D	0.41885412068198685	1.5202185701654478	0.0017681557027190715
PFKFB1	0.09903660441973774	1.1041067140047984	0.0017718640580565157
ZNF674	0.3631119545613034	1.4377968181430185	0.0017759552800893756
C20orf194	0.2557178510409912	1.2913883126643317	0.001792349325743998
SH3BP1	-0.2231866788510127	0.7999654987145407	0.0018055493158746765
MTP18	-0.238557546053087	0.7877633542809525	0.0018078443799459808
CFB	-0.08834390583975542	0.9154459953578746	0.0018142975728824172
LYZL6	1.936690156893103	6.935756671457806	0.001818731224547752
EML1	0.21396207707074774	1.2385756834847947	0.0018228200442448079
UBTF	-0.478261195383829	0.6198602711943255	0.0018272534306284136
PSD2	0.117575034234902	1.1247660227354788	0.0018292119627780863
MRO	0.1446880879839918	1.1556790438642557	0.0018792505312785236
PRKG2	0.12368493709357001	1.1316592709674043	0.00190209808658556
HTR4	0.27783079805148986	1.3202627872727781	0.0019053164779976178
IL4I1	-0.12239207035994774	0.8848013960864258	0.0019090004333071283
PCDH9	0.09815327619090163	1.1031318559998555	0.0019092444747845821
SHOX	0.22274642352546062	1.249503688820067	0.0019198960270257733
RFXANK	-0.28165488290321383	0.7545340422016343	0.001934149350763484
CCDC97	-0.4888612720220344	0.6133244063470772	0.0019514170220310747
C20orf191	0.31406743497625783	1.3689820507068258	0.0019611869799902137
IMP5	-0.24237437082892388	0.7847623304272154	0.0019655047030137304
RPS6KA1	-0.26489747299950694	0.7672846133331572	0.001989688521499628
HYAL3	-0.2191264530693118	0.8032201420791597	0.0019905366552028813
PEAR1	0.14594223991129543	1.1571293502266238	0.0020036142861154112
MAPKAPK3	-0.36800767079093666	0.6921118726228884	0.0020253397513838975
SNX9	0.4084242705055258	1.5044453175604895	0.0020389107329076583
CD36	0.07451434978109699	1.0773608033030224	0.002053530557432208
IRF7	-0.15970966059068878	0.8523912358105951	0.002061235491894893
SUGT1P1	0.1932247638686851	1.2131554363870376	0.0020667006221221132
HAGHL	-0.10102367342401065	0.9039116339491934	0.0020758547603192674
DDAH1	-0.22585759083913218	0.7978317121205343	0.0020767448290103644
SLC1A4	-0.18715889757462653	0.8293119502579284	0.0020894024901056793
C2CD2	0.20448937458332728	1.2268984194695787	0.002108930390409428
SAC3D1	-0.19391466701785784	0.8237281924527206	0.002122777768213124
TGIF1	-0.3389634245677004	0.7125085089193449	0.002149089290333517
CCL11	-0.10273061029056951	0.9023700299417567	0.002151010640474584
EDA	0.16816044961357368	1.1831264275974924	0.002169168084122117
CHTF8	0.49398889125201917	1.638840355228151	0.002192208944623424
FGD3	-0.11251713522101059	0.8935820352516649	0.0021934451544369502
IQSEC1	0.3475631212715915	1.4156136631291307	0.0022039213019449952
LOC388387	0.2279049627604594	1.2559659562227374	0.002215181860810317
WHAMML1	0.1861774280477834	1.2046359776271518	0.002215311173118865
KIAA0101	-0.1153587635561373	0.8910464115768062	0.0022161168012212865
FBXO33	0.34449104141559433	1.4112714581260437	0.002219115226560668
NUAK2	-0.16787564909015432	0.8454589617393303	0.002220920289539295
GLRA4	0.13885413387687645	1.1489564939504695	0.0022210265025502584
ACSM5	0.1035537636971827	1.1091054213701608	0.0022301830331485774
LOC100130148	-0.09135286556583144	0.9126955952232026	0.0022640399133750655
SRD5A2	-0.13218009010899995	0.8761831889441368	0.0022675289474529074
TBP	0.42920984288489206	1.5360433283439598	0.002279406020175612
HNRNPK	-0.7665392189538425	0.464618231118586	0.00229019052435907
PCSK9	-0.10842298216699846	0.8972479962522517	0.0022903895110888525
SNAPC2	-0.2475782927147513	0.7806890961494348	0.002296437158692628
THOC6	-0.26067926414900144	0.7705280159455475	0.0023063692291222762
AKNAD1	0.20131594156554172	1.2230111108348696	0.002312290523666331
CILP2	-0.11117658561215414	0.8947807295745938	0.00232290408606586
SRRT	-0.3632522680756932	0.6954109813794527	0.002333362638428334
ZNF295	0.2738002094021368	1.3149520609345617	0.0023422610722710685
PDE3B	0.09419914490530898	1.0987785402789187	0.0023429092866405444
AGTRAP	-0.2711861864580422	0.7624745207581367	0.0023436665765308685
SEPT12	-0.17014035035112082	0.8435464162521054	0.002344354274951117
BAALC	0.11183970390765087	1.1183335817734767	0.0023464143350658308
PHKB	0.26948911752340904	1.3092953837722558	0.0023500674940270666
MEA1	-0.33757342795814843	0.7134995819655365	0.002350782942414435
HIF3A	0.0771461245904518	1.0801999086299885	0.002382761347911944
CD99L2	0.2692202761961137	1.3089434383743146	0.002394906671226243
SERINC3	0.3177886711810425	1.3740858466030434	0.002398126993937559
GALR1	0.21760060562417405	1.2430904851111364	0.002401066139706912
PHLDB2	0.16268822350088927	1.176669774510768	0.002429800139368652
DUS1L	-0.25808474965730344	0.7725297577002787	0.0024699801111984017
PTPRQ	0.08200144703713796	1.0854573805255538	0.0024731846532865874
APOA1BP	-0.26061293812873004	0.7705791236972209	0.0025090898114515855
LRRC8D	-0.28213736298913433	0.754170082360871	0.002515090422549292
MGC57346	0.29269496319465954	1.3400339684011997	0.0025154071179868767
FRAT2	-0.2926706078361845	0.7462679150202458	0.002520767949963233
SNX22	-0.18982678218574905	0.8271023904039462	0.002529086887947611
SNX18	0.3170647684441426	1.373091502045748	0.002540215686415251
GRK5	0.21328305103429535	1.237734943821956	0.002544394183225297
PAK1	-0.23139853165960925	0.7934231987539946	0.0025585121862544444
CYP46A1	0.1622560344961482	1.1761613406496896	0.002565955151109483
PAPOLB	0.34545126516561514	1.4126272453232231	0.002578075136104394
IL18	-0.15428736217677497	0.8570257088495058	0.002592090918278372
ZNF75D	0.3475691060889214	1.4156221353436667	0.002614210699708618
DHDPSL	0.10279240855691153	1.1082613196278726	0.002615571131795746
ACRC	0.21636893348535113	1.241560347701834	0.0026163444249820878
ATXN2L	-0.41974371894917495	0.6572152300437336	0.0026182420865214
COG8	0.4643950391529662	1.5910513738969523	0.002620266755521562
HBG1	0.17666937947094788	1.193236519414315	0.002623943239167451
MAP3K3	0.3185435776084108	1.3751235444735153	0.002641675747927586
ESYT1	0.32717938674869396	1.387050273303074	0.0026443952279296967
PDIA3	-0.33024396622591773	0.7187483617152158	0.0026477826708046137
NMNAT2	0.09674467943682369	1.1015790819211817	0.0026582069474040096
SGPL1	-0.32108376777856157	0.72536248644098	0.002678772416911433
TNFRSF10D	0.12501661549046383	1.13316728104056	0.0026791573016629495
CFL2	0.20219985887965183	1.2240926294471821	0.002679978333610011
ADAMTS14	-0.10656570080172179	0.8989159867200526	0.002713915450717219
RHBDL1	-0.10895498646944642	0.8967707834087811	0.002728259672804014
FABP9	0.48028396903932236	1.616533382453365	0.0027568355228286077
MRPS34	-0.2165366390605977	0.8053030288356642	0.002757554644521129
LTB	-0.08556521655513206	0.9179932727430297	0.002762878970362919
RGS3	0.31011316185796084	1.3635794105813552	0.0027811120656237413
CCDC75	0.21027902501845913	1.2340223350286408	0.002824417939248075
C5orf23	0.0956492974910381	1.100373092712978	0.0028284673039851186
SDF2L1	-0.18044581059842574	0.8348979220899041	0.002907922533253818
HIST2H2AC	-0.1640682863394898	0.8486840663731686	0.0029112295247595327
ZMYND10	-0.08251101505356237	0.9208012951253571	0.0029145590159121906
MRPL23	-0.23247548499595622	0.7925691789452456	0.002926082787564948
TCF21	0.13846857208923238	1.1485135856204873	0.002928648951174396
EXOC1	0.45377116731385136	1.574237719208946	0.002930151739978115
NOS1	0.14680171943609258	1.1581243067218048	0.0029321978201071047
CNTN6	0.11947907281004154	1.1269096607679037	0.0029513134457155566
NPR3	0.09232480237902894	1.0967209818209467	0.00295317680871357
HNRNPA2B1	-0.5112802589194183	0.5997272809064843	0.0029868326004023854
PARP12	-0.25085126505818894	0.7781380992772832	0.0029872728175441513
CGB8	0.40097850629118353	1.4932851719183589	0.002995259131608663
GHR	0.10641056994022773	1.1122784508693528	0.0029971197277108516
HBA1	0.059868147878777055	1.0616965503739044	0.003001033586190772
CNPY3	-0.29771805728800194	0.7425106557067906	0.0030017296765934994
C6orf57	0.3188965088169159	1.375608954140982	0.0030318338360127003
DOCK6	0.2781060338027402	1.3206262208055375	0.0030330809631641527
MANF	-0.2936638818153235	0.7455270345283593	0.003116646859636392
OTC	0.21770949264858808	1.2432258489046843	0.0031627851582608896
PHF23	-0.40368374060089984	0.6678553033899393	0.0031667186191898975
SYNGR2	-0.24958839345275297	0.7791214085539654	0.0031888987207725583
REV3L	0.21058483759138685	1.2343997722835538	0.0032184134995358864
SEC63	0.31988970115038057	1.3769758771044194	0.00322602466366528
FBXO40	0.17912099392513742	1.1961654641672101	0.0032282228359885104
RSPH1	-0.10031064243206343	0.9045563807931052	0.0032454243606588632
GABARAPL1	0.21699363233804284	1.2423361913356739	0.003251978471417099
KCTD10	0.43471328624399963	1.5445201602854286	0.0032534997118360202
AGAP11	0.11999435180836969	1.1274904832790802	0.0032984119205412615
ABCC2	0.10478518691782016	1.1104720408109319	0.0033019195423157387
AOC3	0.10218918629178265	1.1075929933192126	0.0033428730207922582
ZHX3	0.2825171419035876	1.3264645130286576	0.003344899746663242
NAT14	-0.16630344037718553	0.8467892451530006	0.0033600299053286363
DAAM2	0.15455695259073685	1.167140747854008	0.0033746061086501493
SLIT3	0.12559804665526256	1.1338263313903267	0.003386284668280995
FEZ1	0.16323897469755966	1.1773180052877183	0.0034134656247289774
RNASE1	0.15454366194946828	1.1671252359081001	0.0034268364463040566
LMBRD1	0.3224315151483745	1.3804803456305097	0.003437639892964684
DRAP1	-0.21033462447836973	0.8103130500166374	0.003458361536918177
SPATA9	0.19212985082995568	1.211827863602736	0.003464130155862887
CEND1	-0.18121405576353386	0.8342567621134601	0.0034858947234224042
PSKH1	0.31727955392074	1.3733864538329728	0.003521535566632783
PYCR1	-0.15204454731577413	0.8589500159712378	0.0035291236925116655
ATF5	-0.25541212435588223	0.7745972017978783	0.003542760864560715
MTMR10	0.2848101082463816	1.3295095412514046	0.0035481563693287007
TMC2	0.15116620324989463	1.163189967969931	0.003558185388759401
ERP29	-0.3069085471186828	0.7357178813507973	0.003561411925239458
CA4	0.06365221140002543	1.0657216884468437	0.003562760486039009
KLHL3	0.17936288571663797	1.1964548417718912	0.0035760017000489334
STX2	0.3002132693172952	1.3501467217428773	0.003613666319078464
ZP1	0.12644674867431907	1.1347890205473679	0.0036350071708499804
KLHL33	0.17898901044042428	1.1960076004988833	0.003639121241509528
POLR2C	0.39774601347897764	1.4884659316097448	0.0036487633315095054
PDIA3P	-0.33038372224624996	0.7186479193234402	0.003670650078377446
C6orf142	0.12549717786008424	1.13371196946221	0.003678555903229348
ISPD	0.195654749009661	1.216106970711069	0.003679358129453
MECP2	0.3784116511241889	1.459963814938176	0.003702939726203567
SETD7	0.2525010463007855	1.2872408429951956	0.003707380941927634
KIF5B	0.3402021954576294	1.4052316933057871	0.003731261899322029
GNG5	-0.30102744495670136	0.7400574616229992	0.0037408282240781565
ASPSCR1	-0.22857736547675753	0.7956647378414483	0.00375170421184122
L1CAM	0.07802049950351644	1.0811448213749877	0.0037562166061145107
PPM1G	-0.3368913325475878	0.7139864227728969	0.0037597569575228635
CYTL1	0.11926197840243805	1.126665041536371	0.0037698676787071513
C1QTNF6	-0.15125836944778376	0.8596255689811216	0.003771688590006739
SIRT7	-0.25532166325906697	0.7746672758797843	0.0037747239325739692
LIMD2	-0.15162210514764982	0.8593129493320756	0.0037775539878248158
DIP2C	0.2954020655325128	1.3436664920781476	0.003777663089039268
SLC39A1	-0.33495980788657964	0.715366837879849	0.003779481165798526
SGTB	0.27564785424641564	1.3173838711994628	0.003787065427935466
LDLRAD3	-0.15788184681682063	0.8539506729983591	0.0037933613664659586
NEFH	-0.10280611091501715	0.9023019030128585	0.0038188609831697517
POC1A	-0.1781360643808881	0.8368285531830991	0.0038205169932243846
GSTM4	-0.19915829699647894	0.8194201713139203	0.0038420672947112457
AZI1	-0.16659804601728143	0.8465398130092682	0.0038519271989931724
PTBP1	-0.527477986402128	0.590091312916758	0.003866540678647229
PAPPA2	0.1051354892732844	1.1108611099244399	0.003868693463185567
SLC25A34	0.16596512515490608	1.180531930137162	0.003871571429160716
SIK2	0.17669186837896902	1.1932633543023903	0.0038794005207781145
GPR116	0.166393970793152	1.181038304676707	0.003881058309375825
CAB39L	0.16879715027776468	1.1838799648431417	0.003888194280512043
CAPG	-0.19789623241067889	0.820454985356749	0.003903144755474627
RPN1	-0.3723070719888126	0.6891425936433586	0.003960471219918928
FOXP3	-0.1175623108212962	0.8890851103969831	0.003961737454639668
OR5K2	0.27804990044092887	1.320552091696645	0.003968683692785318
ELAVL1	-0.5192529098748452	0.5949648743560456	0.003979014438396234
SLC2A4	0.08570176158716755	1.0894813546577014	0.004005125755562981
DLGAP2	0.12782609421387803	1.1363553667391735	0.004008099475504489
IL12B	-0.12753118045976827	0.8802659683086999	0.004021959643403204
LOC283392	0.06946350304348976	1.0719329382010125	0.004036093616983319
C12orf32	-0.283376851532739	0.7532358762723316	0.004037468889106214
LOH3CR2A	0.15741821304291181	1.1704850236584352	0.0040685396538115304
PIK3CA	0.2560258114410668	1.2917860703694202	0.004081216621732819
TRIM45	-0.18966637170825676	0.8272350769351963	0.004084908112402745
RXRG	0.11100239342552382	1.117397581259149	0.0040987672810366
TRIM11	-0.23255355041375933	0.7925073091161319	0.004119123133392009
KRTAP19-1	1.657426819039493	5.245795082624688	0.004141537712951773
CD209	0.09962441647062667	1.1047559120212738	0.004148236859272992
WDR62	-0.1144408294802462	0.8918647089552587	0.0041520888159986
MMP11	-0.07057967373608377	0.9318534923188476	0.004195180628944862
ADRA1A	0.10109809213998439	1.1063851641291373	0.004200317069110859
C6orf126	-0.09054026683104649	0.9134375519248361	0.004202727597650218
CENPP	-0.1751387003803392	0.8393405958354262	0.0042165693920457
PNKP	-0.25016444953365985	0.7786727201760452	0.004234271530357003
SLC4A1	0.1868181682289747	1.2054080836349823	0.004235019060973978
ITFG1	0.25811839847313595	1.2944920754365907	0.004238215000396327
USF2	-0.2947792382700437	0.74469596969115	0.004238412701874953
KCNK3	0.07975075273846348	1.083017094986257	0.004245201123841198
HMG20B	-0.24671488879806447	0.781363437245245	0.0042459827401796464
