Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of cell adhesion (GO:0030155)	33/133	0.0004470388218608653	0.1352299236048021	0	0	2.08210816777042	16.05901945768631	ACVRL1;ADAMDEC1;SRC;PDE3B;KIF14;CXCR4;CELSR2;EPB41L4B;NUAK1;FUT7;HYAL1;ARHGDIA;CCL5;CXCR3;ARHGDIB;RAC2;IL12B;LPXN;CCR7;STX4;ZFHX3;ANGPT1;TNFRSF18;IL18;PTPN11;RHOD;MYADM;CDH13;ADAM8;PRKD2;PLXNB1;ITGB1BP1;P4HB
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	115/621	0.00045638498853136766	0.1352299236048021	0	0	1.4435611808525315	11.10412353959936	CSF3;IFITM1;IFI35;CXCL13;IFI30;IL27RA;PYCARD;PSMD4;CFL1;LEPR;IL12B;TNFSF11;TRIM26;SKP1;CISH;IL1R1;FBXW11;HGF;MIF;PSME1;PSME2;IFNAR1;ALOX15;TWIST1;SOCS1;HLA-DRB5;TGFB1;TNFRSF9;ISG15;SMARCA4;BST2;NFKBIA;CXCL10;FER;IL6;HNRNPF;PYDC1;CD27;MYD88;ARF1;CDKN1A;CXCL9;EDA;TNFRSF13B;FLT3;RPLP0;IL24;IFNA8;EDA2R;LMNB1;GHR;CD36;IL10;HSP90AA1;GSTO1;TNFRSF18;MMP3;IL18;TRAF2;TRAF1;TYK2;MMP9;PSMA5;PIK3CA;IFNG;IRF1;TCP1;IRF2;IFNK;IRF7;LTA;BIRC5;RHOU;LCP1;LTB;HLA-DQB2;IL9R;IRF9;HLA-DQB1;BIRC3;CEBPA;CCL11;SRC;CAMK2A;IL2RG;PSMB10;MUC1;PSMB5;CCL8;CCL5;IL21R;STX4;CCL1;CSK;NCAM1;CCL19;CCL17;CCL16;CCL25;IL32;CCL24;MAP3K3;CCL22;PTPN11;PSMB8;BATF;PSMC3;PSMC4;TNIP2;LEP;CAPZA1;HNRNPA2B1;PDCD4;PTPN6;P4HB
GO_Biological_Process_2021	mitotic sister chromatid segregation (GO:0000070)	27/102	0.0004861295019746264	0.1352299236048021	0	0	2.2696916299559478	17.315558029406706	AKAP8L;KIF14;CDCA8;NCAPG;NCAPH;NUP62;NUSAP1;CEP55;DLGAP5;NUDC;CSNK2A2;KIF25;INO80;TUBG2;NDC80;ZWINT;KIF18A;KIF18B;PSRC1;ESPL1;KIFC1;CHMP2B;CDK1;CHMP2A;CHMP4B;CHMP4A;KIF2C
GO_Biological_Process_2021	positive regulation of nitric oxide biosynthetic process (GO:0045429)	11/27	0.0005076800135331437	0.1352299236048021	0	0	4.323973540145985	32.80018968038018	HSP90AA1;P2RX4;DDAH1;IFNG;NOS1AP;HBB;CD36;PKD2;KLF4;CLU;TLR4
GO_Biological_Process_2021	mitotic cytokinesis (GO:0000281)	16/49	0.0005839807200846424	0.1477763212174187	0	0	3.05197495983602	22.72391474223293	USP8;RHOC;CENPA;CIT;SNX18;SON;ESPL1;APC;KIF4A;NUSAP1;CHMP4B;JTB;SNX9;KIF20A;CEP55;SPTBN1
GO_Biological_Process_2021	glycogen metabolic process (GO:0005977)	11/28	0.0007329881729983085	0.1629093910772216	0	0	4.069386002576213	29.374378567142426	GYS2;UGP2;GBE1;STBD1;PHKG2;PYGM;PHKB;NR1D1;GYG2;CALM1;PHKA2
GO_Biological_Process_2021	positive regulation of nitric oxide metabolic process (GO:1904407)	11/28	0.0007329881729983085	0.1629093910772216	0	0	4.069386002576213	29.374378567142426	HSP90AA1;P2RX4;DDAH1;IFNG;NOS1AP;HBB;CD36;PKD2;KLF4;CLU;TLR4
GO_Biological_Process_2021	negative regulation of autophagosome assembly (GO:1902902)	7/13	0.0007403509177585652	0.1629093910772216	0	0	7.331207482993197	52.84617537013122	PINK1;PHF23;FEZ1;FEZ2;CHMP4B;CHMP4A;MTM1
GO_Biological_Process_2021	monocyte chemotaxis (GO:0002548)	14/42	0.0010075973055154	0.1931728159157946	0	0	3.1459627329192545	21.707730169533598	CCL25;CCL24;CCL11;CCL22;IL6;CCL8;RPS19;CCL5;TNFSF11;CCL1;CCL19;FOLR2;CCL17;CCL16
GO_Biological_Process_2021	mitotic spindle assembly checkpoint signaling (GO:0007094)	9/21	0.0010685432811876	0.1931728159157946	0	0	4.714715536105033	32.25553293099804	CDC20;MAD2L2;CENPF;APC;BUB1B;BUB3;BUB1;ZWINT;MAD1L1
GO_Biological_Process_2021	mitotic spindle checkpoint signaling (GO:0071174)	9/21	0.0010685432811876	0.1931728159157946	0	0	4.714715536105033	32.25553293099804	CDC20;MAD2L2;CENPF;APC;BUB1B;BUB3;BUB1;ZWINT;MAD1L1
GO_Biological_Process_2021	spindle assembly checkpoint signaling (GO:0071173)	9/21	0.0010685432811876	0.1931728159157946	0	0	4.714715536105033	32.25553293099804	CDC20;MAD2L2;CENPF;APC;BUB1B;BUB3;BUB1;ZWINT;MAD1L1
GO_Biological_Process_2021	cellular response to organic substance (GO:0071310)	30/123	0.0010687292720099	0.1931728159157946	0	0	2.03388223020474	13.91436785600354	ACVRL1;CSF3;PID1;FLT3;SLC1A1;LEF1;CXCR4;CIB1;AKAP6;PTPN23;GHR;CLEC3B;ACVR1C;KHSRP;CCL5;CCR7;SLIT3;NOS1;MAP2K5;PTPN18;TGFB1;IL18;PTPN11;KLF4;TGFBR2;CYP1A1;PTPN6;PTPN7;PTPN5;RAMP1
GO_Biological_Process_2021	sister chromatid segregation (GO:0000819)	12/34	0.0012970036218993	0.2263494941528417	0	0	3.4306482126854525	22.80591525582888	TOP2A;KIF18A;KIF18B;ESPL1;KIFC1;NUSAP1;KIF25;CDCA8;INO80;TUBG2;NDC80;ZWINT
GO_Biological_Process_2021	negative regulation of mitotic metaphase/anaphase transition (GO:0045841)	9/22	0.0015892410073301	0.2514839189255124	0	0	4.351792627503787	28.04512206378288	CDC20;MAD2L2;CENPF;APC;BUB1B;BUB3;BUB1;ZWINT;MAD1L1
GO_Biological_Process_2021	regulation of lipid storage (GO:0010883)	9/22	0.0015892410073301	0.2514839189255124	0	0	4.351792627503787	28.04512206378288	FTO;NFKBIA;IL6;FBXW7;ITGB3;PLA2G10;LPL;APOB;IKBKE
GO_Biological_Process_2021	regulation of adherens junction organization (GO:1903391)	4/5	0.001590097886903	0.2514839189255124	0	0	25.11539861667273	161.8426165492142	RDX;PTPN23;ADD1;BMP6
GO_Biological_Process_2021	cellular response to tumor necrosis factor (GO:0071356)	42/194	0.0016827190065798	0.258067905827296	0	0	1.7438800489596082	11.13876235610322	PID1;CCL11;EDA;TNFRSF13B;CIB1;EDA2R;PSMB10;PYCARD;CRHBP;SMPD4;PSMB5;CCL8;PSMD4;HYAL1;CCL5;HYAL3;RPS3;TNFSF11;CCL1;CCL19;CCL17;CCL16;CCL25;CCL24;CCL22;TNFRSF9;TNFRSF18;TRAF2;NR1D1;TRAF1;PSMB8;PSMA5;NFKBIA;PSMC3;PSMC4;PSME1;LTA;PSME2;CD27;PYDC1;LTB;BIRC3
GO_Biological_Process_2021	mitotic nuclear division (GO:0140014)	20/74	0.0018987722827199	0.26146894953256	0	0	2.331936476938308	14.613191326203154	UBE2C;NDE1;KIF25;CDCA8;KIF11;TUBG2;INO80;NDC80;ZWINT;TPX2;KIF18A;KIF18B;ESPL1;KIFC1;CHEK2;NUP62;NUSAP1;CHMP2A;CHMP4B;NDEL1
GO_Biological_Process_2021	chromatin silencing at telomere (GO:0006348)	5/8	0.0019115493247786	0.26146894953256	0	0	10.467346443311484	65.52392653029528	DPY30;DYDC2;DYDC1;EZH1;EZH2
GO_Biological_Process_2021	negative regulation of chromosome organization (GO:2001251)	5/8	0.0019115493247786	0.26146894953256	0	0	10.467346443311484	65.52392653029528	TOP2A;ESPL1;ERCC1;TERF2IP;TERF2
GO_Biological_Process_2021	positive regulation of ryanodine-sensitive calcium-release channel activity (GO:0060316)	5/8	0.0019115493247786	0.26146894953256	0	0	10.467346443311484	65.52392653029528	JPH2;GSTO1;AKAP6;CALM1;TRDN
GO_Biological_Process_2021	negative regulation of cell-matrix adhesion (GO:0001953)	11/32	0.0026054170333576	0.3470004106795557	0	0	3.2935001737921445	19.596861316795977	ACVRL1;MMP12;BCAS3;MYOC;SRC;RCC2;DLC1;FAM107A;ITGB1BP1;ARHGAP6;PHLDB2
GO_Biological_Process_2021	regulation of endothelial cell proliferation (GO:0001936)	23/92	0.0027677795690011	0.3478307512466794	0	0	2.0992179863147604	12.363784914007791	ACVRL1;CCL24;EGFL7;CCL11;ANGPT1;CAV2;ITGB3;CAV1;WNT5A;HMGB2;PTPRM;VEGFC;PROX1;AIMP1;NR4A1;PDCL3;BMP2;TNMD;LEP;ATOH8;CDH13;PRKD2;VIP
GO_Biological_Process_2021	regulation of intracellular signal transduction (GO:1902531)	81/437	0.0028674853348983	0.3478307512466794	0	0	1.4395625552329252	8.427659603865749	FAM13B;EHMT2;ITSN1;FAM13A;PRDM1;ARHGAP6;PYCARD;AKAP12;ING2;STK11;EXO1;CHEK2;ARHGDIA;ARHGDIB;RAC2;MLST8;TNFSF11;RAC3;VAV3;DAXX;PRKAB2;TBP;MYOC;VWF;RMI1;RFC2;CSNK2A2;WNT5A;ARHGEF19;ARAP3;ARHGEF18;TRAF2;TRAF1;RHOF;GMIP;RHOC;RHOD;PJA2;ARHGAP10;DDIT4;PRKD2;ARHGEF1;RHOU;ARHGEF7;BIRC3;BLM;NLGN1;RNF34;NOP2;XIAP;PIK3R2;AKAP6;TAF1L;KALRN;STYXL1;AURKB;AURKA;FGD3;FGD4;NUAK1;PAK1;PTPMT1;TP53BP2;ANKRD54;TAF9B;MTA2;MAP2K6;PLK3;TAF10;PDE2A;ARHGAP24;NFKBIA;TPX2;CDK5;CLEC6A;DLC1;BCL3;JMY;CDK1;TAF7;TAF6
GO_Biological_Process_2021	cellular response to nitrogen levels (GO:0043562)	6/12	0.0029552899236528	0.3478307512466794	0	0	6.2816029143898	36.5850511332606	GABARAPL2;GABARAPL1;MAP1LC3B;MAP1LC3C;NPRL2;MAP1LC3B2
GO_Biological_Process_2021	cellular response to nitrogen starvation (GO:0006995)	6/12	0.0029552899236528	0.3478307512466794	0	0	6.2816029143898	36.5850511332606	GABARAPL2;GABARAPL1;MAP1LC3B;MAP1LC3C;NPRL2;MAP1LC3B2
GO_Biological_Process_2021	regulation of sensory perception (GO:0051931)	6/12	0.0029552899236528	0.3478307512466794	0	0	6.2816029143898	36.5850511332606	TMEM100;SMR3B;SMR3A;SCN11A;VIP;MGLL
GO_Biological_Process_2021	positive regulation of transferase activity (GO:0051347)	33/148	0.0030578030047561	0.3517168410697921	0	0	1.808945196276034	10.473898678299337	FLT3;NVL;DCUN1D3;PNKP;DCUN1D4;PARN;CHTF18;AURKB;CHTF8;PABPN1;NEK2;RPS2;MAP3K4;ARRDC4;EPHA5;CD74;HSP90AA1;TGFB1;UBE2I;DTX3L;FBXW7;RFC2;AXIN1;KLF4;MERTK;PKIB;PINK1;TCP1;HNRNPA2B1;TYRO3;HNRNPD;SERINC1;EPHA3
GO_Biological_Process_2021	positive regulation of viral life cycle (GO:1903902)	9/24	0.0032290423533206	0.3615652357809835	0	0	3.7711159737417934	21.629498403866695	CD74;CD209;CHMP2B;CHMP2A;TYRO3;LGALS9;P4HB;CLEC4G;TRIM11
GO_Biological_Process_2021	energy reserve metabolic process (GO:0006112)	8/20	0.0034163319277483	0.3615652357809835	0	0	4.189330416818568	23.791994357719727	PID1;UGP2;GBE1;LEP;PHKG2;LEPR;PHKB;PYGM
GO_Biological_Process_2021	regulation of intrinsic apoptotic signaling pathway (GO:2001242)	15/52	0.0034241077633459	0.3615652357809835	0	0	2.550379326695116	14.47828499321626	DDX3X;SRC;CAV1;RTKN2;MMP9;STYXL1;BBC3;PYCARD;BCLAF1;PINK1;PTPMT1;PPIF;PMAIP1;P4HB;BCL2L2
GO_Biological_Process_2021	signal transduction by p53 class mediator (GO:0072331)	11/33	0.0034291901437437	0.3615652357809835	0	0	3.1436131386861312	17.841359947755727	PYCARD;STK11;ATRX;BCL3;JMY;TP53BP2;PMAIP1;ZNF385B;NDRG1;PDK2;BATF
GO_Biological_Process_2021	negative regulation of nitric oxide biosynthetic process (GO:0045019)	5/9	0.0038143011591147	0.3682225040853794	0	0	7.8500546249089584	43.71693704145021	PTGIS;CAV1;KHSRP;CD34;GLA
GO_Biological_Process_2021	negative regulation of nitric oxide metabolic process (GO:1904406)	5/9	0.0038143011591147	0.3682225040853794	0	0	7.8500546249089584	43.71693704145021	PTGIS;CAV1;KHSRP;CD34;GLA
GO_Biological_Process_2021	regulation of DNA-templated transcription in response to stress (GO:0043620)	5/9	0.0038143011591147	0.3682225040853794	0	0	7.8500546249089584	43.71693704145021	BCLAF1;MUC1;RGS14;RPS6KA1;INO80
GO_Biological_Process_2021	regulation of histone H4 acetylation (GO:0090239)	5/9	0.0038143011591147	0.3682225040853794	0	0	7.8500546249089584	43.71693704145021	MUC1;SMARCB1;PIH1D1;TAF7;IWS1
GO_Biological_Process_2021	regulation of hydrolase activity (GO:0051336)	19/73	0.003858765131819	0.3682225040853794	0	0	2.214528767420422	12.307040022770389	SCARB2;EPHA5;VAV3;RABGAP1;FBXW11;CAV1;CAMK2A;RDX;FGD3;FGD4;SIPA1L1;FGD6;ITGB1BP1;PLXNB1;NOS1;PRKG1;EPHA3;TBC1D15;PAFAH1B1
GO_Biological_Process_2021	regulation of signal transduction by p53 class mediator (GO:1901796)	34/156	0.0039288708201166	0.3682225040853794	0	0	1.756753169177673	9.731364157716666	BLM;RNF34;EHMT2;NOP2;CHD5;TAF1L;PRDM1;AURKB;AURKA;RPS15;STK11;NUAK1;ING2;EXO1;CHEK2;TP53BP2;MLST8;MTA2;TAF9B;MAP2K6;PLK3;DAXX;PRKAB2;TBP;RFC2;RMI1;TAF10;CSNK2A2;TPX2;CDK5;JMY;CDK1;TAF7;TAF6
GO_Biological_Process_2021	glycosylceramide metabolic process (GO:0006677)	4/6	0.0042487266157654	0.3839786678998014	0	0	12.556971241354203	68.57532720439731	NAGA;ST6GALNAC3;GLA;ST6GALNAC6
GO_Biological_Process_2021	vesicle fusion with endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane (GO:1990668)	4/6	0.0042487266157654	0.3839786678998014	0	0	12.556971241354203	68.57532720439731	TAP1;STX4;CALR;TAPBP
GO_Biological_Process_2021	negative regulation of cell junction assembly (GO:1901889)	9/25	0.0044375613509671	0.3872154827111122	0	0	3.535216083150985	19.152564468873628	ACVRL1;BCAS3;SRC;RCC2;DLC1;FAM107A;ITGB1BP1;ARHGAP6;PHLDB2
GO_Biological_Process_2021	regulation of cAMP-mediated signaling (GO:0043949)	9/25	0.0044375613509671	0.3872154827111122	0	0	3.535216083150985	19.152564468873628	RNF157;PDE11A;UBE2B;MGRN1;PDE3B;PDE2A;SCTR;PDE3A;RAPGEF2
GO_Biological_Process_2021	kinetochore organization (GO:0051383)	6/13	0.0048538157478369	0.4110861086701407	0	0	5.38391881342701	28.6854663052753	CDT1;CENPF;NUF2;CENPA;NDC80;DLGAP5
GO_Biological_Process_2021	lipid homeostasis (GO:0055088)	17/64	0.0048735756807367	0.4110861086701407	0	0	2.2757863935625458	12.116121503725546	ABCA1;CEBPA;CETP;DDX3X;DGAT2;FBXW7;NR1D2;ABCB11;CLN8;USF2;USF1;MLXIPL;ACOX1;ATP13A2;PNPLA5;TLCD1;PNPLA2
GO_Biological_Process_2021	lymphocyte chemotaxis (GO:0048247)	13/44	0.0049856059177088	0.413641828680728	0	0	2.6371262282334644	13.979934443937749	CCL25;CCL24;CCL11;CCL22;CXCL13;CXCL10;CCL8;CCL5;CCL1;ADAM8;CCL19;CCL17;CCL16
GO_Biological_Process_2021	vasculature development (GO:0001944)	7/17	0.0050772496635601	0.414450976568997	0	0	4.397704081632653	23.233007199185224	ACVRL1;STK11;PIK3CA;FBXW7;NOTCH4;TCF21;STRA6
GO_Biological_Process_2021	endothelial cell development (GO:0001885)	9/26	0.00597083349181	0.462931329523765	0	0	3.327069120864976	17.03748428332075	ROBO4;COL22A1;TNMD;PDE2A;RDX;MYADM;PECAM1;RAPGEF2;RAPGEF3
GO_Biological_Process_2021	negative regulation of macroautophagy (GO:0016242)	9/26	0.00597083349181	0.462931329523765	0	0	3.327069120864976	17.03748428332075	PINK1;PIK3CA;PHF23;FEZ1;FEZ2;CHMP4B;TSC1;CHMP4A;MTM1
GO_Biological_Process_2021	negative regulation of mitotic cell cycle phase transition (GO:1901991)	22/92	0.0059790866426129	0.462931329523765	0	0	1.97842223734492	10.128507830782535	KANK2;CDKN1A;DCUN1D3;FHL1;FAM107A;PKD2;KLF4;PSMB10;PSMB8;AURKA;PSMA5;RBL2;GPR132;WEE1;PSMB5;PSMD4;APC;PSMC3;PSMC4;PSME1;PSME2;SKP1
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	96/546	0.006237897310163	0.462931329523765	0	0	1.349825486503453	6.853215341343541	KLB;CSF3;GPR89A;DDX3X;FLT3;RTKN2;CHD5;IFI35;ADRA1B;ADRA1A;FGF3;EDA2R;BBC3;RPS15;FGF7;FGF8;NUP62;RAC2;MLST8;IL12B;TNFSF11;CCR7;LGALS9;IKBKE;HSP90AA1;MYOC;VWF;FCRL3;HGF;WNT5A;IL18;SHISA5;TRAF2;MIF;ADRA2C;RHOC;ZDHHC17;FRMD1;MID2;BTC;TRAF7;PIK3CA;EEF1D;NOS1AP;RAPGEF2;CDH13;TERF2IP;PRKD2;ADAM8;ITGB1BP1;RBCK1;TLR4;BIRC3;RNF31;NLGN1;SRC;SLC20A1;MAZ;PIK3R2;STYXL1;RTN4;BCLAF1;CALCR;PDGFD;CCL5;UBD;RPS3;PMAIP1;CCL19;SASH1;BRD4;KL;CD74;MAP3K3;WDR59;TGFB1;ANGPT1;CAV2;TRAT1;CAV1;SCTR;PTPN11;USP17L2;BST2;PINK1;BMP2;IL6;P2RX4;TNIP2;CLEC6A;LEP;PDCD4;CD27;PLXNB1;PTPN6;MYD88
GO_Biological_Process_2021	regulation of G2/M transition of mitotic cell cycle (GO:0010389)	32/149	0.0063284014288307	0.462931329523765	0	0	1.7233082801306412	8.724605950412236	FHL1;KIF14;HMMR;PSMB10;AURKA;MECP2;GPR132;TUBA1A;PSMB5;PSMD4;CEP250;NEK2;SKP1;BRD4;HSP90AA1;KCNH5;ODF2;RCC2;NDE1;CDC25C;HAUS2;PSMB8;PSMA5;TPX2;CENPF;PSMC3;PSMC4;PSME1;CDK1;PSME2;DTL;PAFAH1B1
GO_Biological_Process_2021	myeloid leukocyte differentiation (GO:0002573)	18/71	0.0065006206080977	0.462931329523765	0	0	2.1369011867531014	10.761130142595947	CEBPA;CDKN1A;CSF3;PARP1;LEF1;MMP9;RUNX1;TGFBR2;BATF;IFNG;OSTM1;UBD;CAMK4;PIR;TNFSF11;CCR7;LGALS9;CCL19
GO_Biological_Process_2021	regulation of G1/S transition of mitotic cell cycle (GO:2000045)	18/71	0.0065006206080977	0.462931329523765	0	0	2.1369011867531014	10.761130142595947	KANK2;CDKN1A;DDX3X;DCUN1D3;FHL1;RDX;FAM107A;KIF14;INO80;PKD2;KLF4;RBL2;WEE1;APC;HYAL1;PSME1;PSME2;PTPN6
GO_Biological_Process_2021	phosphatidylserine acyl-chain remodeling (GO:0036150)	8/22	0.0067307840911715	0.462931329523765	0	0	3.590437998020936	17.95600890652713	PLA2G2F;PLA2G2D;PLA2G1B;PLA2G10;MBOAT1;MBOAT2;PLA2G5;OSBPL10
GO_Biological_Process_2021	regulation of membrane protein ectodomain proteolysis (GO:0051043)	8/22	0.0067307840911715	0.462931329523765	0	0	3.590437998020936	17.95600890652713	IL10;IFNG;ADAM9;PACSIN3;ADAM8;SNX9;TIMP4;SH3D19
GO_Biological_Process_2021	positive regulation of ubiquitin-protein transferase activity (GO:0051443)	10/31	0.0067312045384469	0.462931329523765	0	0	2.9929987317801983	14.967990162098632	CDC20;ARRDC4;PINK1;FBXW7;UBE2C;DCUN1D3;DCUN1D4;AXIN1;RPS2;SKP1
GO_Biological_Process_2021	regulation of macrophage derived foam cell differentiation (GO:0010743)	10/31	0.0067312045384469	0.462931329523765	0	0	2.9929987317801983	14.967990162098632	ABCA1;NFKBIA;CETP;ITGB3;PLA2G10;IL18;LPL;PLA2G5;CD36;APOB
GO_Biological_Process_2021	positive regulation of keratinocyte migration (GO:0051549)	5/10	0.0067688042649197	0.462931329523765	0	0	6.279679533867443	31.369704747691497	EPB41L4B;FGF7;IQSEC1;ADAM9;MMP9
GO_Biological_Process_2021	positive regulation of DNA biosynthetic process (GO:2000573)	16/61	0.0070679385838403	0.4769444956375494	0	0	2.236554946171034	11.075837018344274	CCT3;HSP90AA1;NVL;RFC2;HGF;PNKP;PARN;CHTF18;KLF4;AURKB;PKIB;CHTF8;TCP1;NEK2;PRKD2;MAP3K4
GO_Biological_Process_2021	regulation of sensory perception of pain (GO:0051930)	6/14	0.0075152191820512	0.4981012087424958	0	0	4.710655737704918	23.038993273548662	TMEM100;SMR3B;SMR3A;SCN11A;VIP;MGLL
